,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
186,D.W. Griffith,Kate Bruce,Adele DeGarde,Gladys Egan,Drama,the country doctor,Kate Bruce Adele DeGarde Gladys Egan D.W. Griffith Drama
187,D.W. Griffith,Charles Inslee,Marion Leonard,George Gebhardt,Drama Crime,the cord of life,Charles Inslee Marion Leonard George Gebhardt D.W. Griffith Drama Crime
188,D.W. Griffith,Owen Moore,James Kirkwood,Mary Pickford,History War Drama,"1776, or the hessian renegades",Owen Moore James Kirkwood Mary Pickford D.W. Griffith History War Drama
189,D.W. Griffith,Marion Leonard,Mack Sennett,Barry O'Moore,Drama,lucky jim,Marion Leonard Mack Sennett Barry O'Moore D.W. Griffith Drama
190,D.W. Griffith,Henry B. Walthall,Marion Leonard,Gladys Egan,Drama,a trap for santa claus,Henry B. Walthall Marion Leonard Gladys Egan D.W. Griffith Drama
191,D.W. Griffith,Barry O'Moore,Linda Arvidson,Clara T. Bracy,Drama,edgar allan poe,Barry O'Moore Linda Arvidson Clara T. Bracy D.W. Griffith Drama
192,Francis Boggs,Tom Santschi,Harry Todd,Roscoe 'Fatty' Arbuckle,Drama Western Comedy,ben's kid,Tom Santschi Harry Todd Roscoe 'Fatty' Arbuckle Francis Boggs Drama Western Comedy
193,D.W. Griffith,Gertrude Robinson,George Nichols,Arthur V. Johnson,,pippa passes,Gertrude Robinson George Nichols Arthur V. Johnson D.W. Griffith 
194,Georges Méliès,Georges Méliès,Manuel,Unkown,Comedy Fantasy,whimsical illusions,Georges Méliès Manuel Unkown Georges Méliès Comedy Fantasy
195,Luigi Maggi,Alberto Capozzi,Lydia De Roberti,Luigi Maggi,History Drama,"nero, or the fall of rome",Alberto Capozzi Lydia De Roberti Luigi Maggi Luigi Maggi History Drama
196,J. Stuart Blackton,Paul Panzer,Gladys Hulette,Unkown,Comedy Fantasy,"princess nicotine; or, the smoke fairy",Paul Panzer Gladys Hulette Unkown J. Stuart Blackton Comedy Fantasy
197,Segundo de Chomón,Julienne Mathieu,Unkown,Unkown,Fantasy,sweet dreams intermingled with nightmares,Julienne Mathieu Unkown Unkown Segundo de Chomón Fantasy
198,Segundo de Chomón,Unkown,Unkown,Unkown,Fantasy Science Fiction,a trip to jupiter,Unkown Unkown Unkown Segundo de Chomón Fantasy Science Fiction
199,D.W. Griffith,Arthur V. Johnson,Linda Arvidson,Adele DeGarde,Drama,a drunkard's reformation,Arthur V. Johnson Linda Arvidson Adele DeGarde D.W. Griffith Drama
200,J. Searle Dawley,Augustus Phillips,Mary Fuller,Charles Ogle,Horror Science Fiction Fantasy,frankenstein,Augustus Phillips Mary Fuller Charles Ogle J. Searle Dawley Horror Science Fiction Fantasy
201,August Blom,Ellen Diedrich,Victor Fabian,Julie Henriksen,Drama,the white slave trade,Ellen Diedrich Victor Fabian Julie Henriksen August Blom Drama
202,Otis Turner,Hobart Bosworth,Eugenie Besserer,Robert Z. Leonard,Adventure Fantasy,the wonderful wizard of oz,Hobart Bosworth Eugenie Besserer Robert Z. Leonard Otis Turner Adventure Fantasy
203,D.W. Griffith,Mary Pickford,Francis J. Grandon,Henry B. Walthall,Romance,the thread of destiny,Mary Pickford Francis J. Grandon Henry B. Walthall D.W. Griffith Romance
204,Urban Gad,Asta Nielsen,Poul Reumert,Robert Dinesen,Drama,the abyss,Asta Nielsen Poul Reumert Robert Dinesen Urban Gad Drama
205,Pyotr Chardynin,Pavel Biryukov,Aleksandra Goncharova,Antonina Pozharskaya,Horror Drama,the queen of spades,Pavel Biryukov Aleksandra Goncharova Antonina Pozharskaya Pyotr Chardynin Horror Drama
206,D.W. Griffith,Guy Hedlund,George Nichols,Kate Bruce,Drama,the modern prodigal,Guy Hedlund George Nichols Kate Bruce D.W. Griffith Drama
207,F. Percy Smith,Unkown,Unkown,Unkown,Documentary,the birth of a flower,Unkown Unkown Unkown F. Percy Smith Documentary
208,Léonce Perret,Armand Numès,Gaston Sylvestre,Maria Fromet,,the grand duke's tour,Armand Numès Gaston Sylvestre Maria Fromet Léonce Perret 
209,D.W. Griffith,Charles West,Charles Arling,Owen Moore,Drama War,in the border states,Charles West Charles Arling Owen Moore D.W. Griffith Drama War
210,D.W. Griffith,Henry B. Walthall,Grace Henderson,Dorothy West,Drama War,the house with closed shutters,Henry B. Walthall Grace Henderson Dorothy West D.W. Griffith Drama War
211,D.W. Griffith,George Nichols,Grace Henderson,Alfred Paget,Drama,the usurer,George Nichols Grace Henderson Alfred Paget D.W. Griffith Drama
212,D.W. Griffith,Arthur V. Johnson,Mack Sennett,Florence Barker,Comedy Romance,faithful,Arthur V. Johnson Mack Sennett Florence Barker D.W. Griffith Comedy Romance
213,Émile Cohl,Unkown,Unkown,Unkown,Animation Comedy Fantasy,the waiter's dream,Unkown Unkown Unkown Émile Cohl Animation Comedy Fantasy
214,J. Searle Dawley,Marc McDermott,Charles Ogle,William Bechtel,Fantasy Drama,a christmas carol,Marc McDermott Charles Ogle William Bechtel J. Searle Dawley Fantasy Drama
215,Ashley Miller,Unkown,Unkown,Unkown,Adventure Science Fiction Fantasy,a trip to mars,Unkown Unkown Unkown Ashley Miller Adventure Science Fiction Fantasy
216,D.W. Griffith,Arthur V. Johnson,Linda Arvidson,Mary Pickford,Drama,the unchanging sea,Arthur V. Johnson Linda Arvidson Mary Pickford D.W. Griffith Drama
217,Gaston Méliès,Francis Ford,Unkown,Unkown,,uncle jim,Francis Ford Unkown Unkown Gaston Méliès 
218,unknown,Unkown,Unkown,Unkown,Comedy,les deux poltrons,Unkown Unkown Unkown unknown Comedy
219,unknown,Wallace Reid,Milton Nobles,Dolly Nobles,Drama,the phoenix,Wallace Reid Milton Nobles Dolly Nobles unknown Drama
220,Giuseppe de Liguoro,Salvatore Papa,Arturo Pirovano,Giuseppe de Liguoro,Adventure Fantasy Horror,dante's inferno,Salvatore Papa Arturo Pirovano Giuseppe de Liguoro Giuseppe de Liguoro Adventure Fantasy Horror
221,August Blom,Axel Boesen,Birger von Cotta-Schønberg,Robert Dinesen,,the right of youth,Axel Boesen Birger von Cotta-Schønberg Robert Dinesen August Blom 
222,Winsor McCay,Winsor McCay,John Bunny,Maurice Costello,Animation Comedy,little nemo,Winsor McCay John Bunny Maurice Costello Winsor McCay Animation Comedy
223,D.W. Griffith,Wilfred Lucas,Dell Henderson,Claire McDowell,History Drama War,his trust,Wilfred Lucas Dell Henderson Claire McDowell D.W. Griffith History Drama War
224,D.W. Griffith,Charles West,Blanche Sweet,Charles Hill Mailes,Drama War History,the battle,Charles West Blanche Sweet Charles Hill Mailes D.W. Griffith Drama War History
225,D.W. Griffith,Blanche Sweet,George Nichols,Francis J. Grandon,Thriller Drama,the lonedale operator,Blanche Sweet George Nichols Francis J. Grandon D.W. Griffith Thriller Drama
226,Ilija Stanojević 'Čiča',Milorad Petrović,Teodora Arsenović,Vukosava Jurković,Drama History War,the life and deeds of the immortal vožd karađorđe,Milorad Petrović Teodora Arsenović Vukosava Jurković Ilija Stanojević 'Čiča' Drama History War
227,D.W. Griffith,Blanche Sweet,Charles West,Joseph Graybill,Western,the last drop of water,Blanche Sweet Charles West Joseph Graybill D.W. Griffith Western
228,D.W. Griffith,Blanche Sweet,Edwin August,Edna Foster,,a country cupid,Blanche Sweet Edwin August Edna Foster D.W. Griffith 
229,D.W. Griffith,Wilfred Lucas,Linda Arvidson,Francis J. Grandon,Drama,enoch arden,Wilfred Lucas Linda Arvidson Francis J. Grandon D.W. Griffith Drama
230,D.W. Griffith,George Nichols,Kate Bruce,Robert Harron,Western Action,fighting blood,George Nichols Kate Bruce Robert Harron D.W. Griffith Western Action
231,Laurence Trimble,John Bunny,Flora Finch,Helene Costello,Comedy,her crowning glory,John Bunny Flora Finch Helene Costello Laurence Trimble Comedy
232,Urban Gad,Asta Nielsen,Valdemar Psilander,Gunnar Helsengreen,Drama,the black dream,Asta Nielsen Valdemar Psilander Gunnar Helsengreen Urban Gad Drama
233,Léonce Perret,Léonce Perret,Jeanne Marie-Laurent,Unkown,Comedy,a spiritualistic seance,Léonce Perret Jeanne Marie-Laurent Unkown Léonce Perret Comedy
234,J. Stuart Blackton,Charles Kent,Helen Gardner,William Humphrey,Drama,the death of king edward iii,Charles Kent Helen Gardner William Humphrey J. Stuart Blackton Drama
235,unknown,Charles Kent,Rose Tapley,Wallace Reid,War,war,Charles Kent Rose Tapley Wallace Reid unknown War
236,Gilbert M. Anderson,Gilbert M. Anderson,Gladys Field,Arthur Mackley,Western,a western girl's sacrifice,Gilbert M. Anderson Gladys Field Arthur Mackley Gilbert M. Anderson Western
237,unknown,James Kirkwood,Marion Leonard,William R. Randall,,over the shading edge,James Kirkwood Marion Leonard William R. Randall unknown 
238,Émile Cohl,Lucien Cazalis,Unkown,Unkown,Comedy,jobard changes hands,Lucien Cazalis Unkown Unkown Émile Cohl Comedy
239,Thomas H. Ince,King Baggot,Mary Pickford,Owen Moore,,the better way,King Baggot Mary Pickford Owen Moore Thomas H. Ince 
240,D.W. Griffith,Elmer Booth,Lillian Gish,Walter Miller,Crime Drama,the musketeers of pig alley,Elmer Booth Lillian Gish Walter Miller D.W. Griffith Crime Drama
241,Wladyslaw Starewicz,Unkown,Unkown,Unkown,Animation,the cameraman's revenge,Unkown Unkown Unkown Wladyslaw Starewicz Animation
242,Alice Guy-Blaché,Mace Greenleaf,Blanche Cornwall,Marian Swayne,Drama,falling leaves,Mace Greenleaf Blanche Cornwall Marian Swayne Alice Guy-Blaché Drama
243,George D. Baker,Maurice Costello,Florence Turner,Mary Maurice,Drama,aunty's romance,Maurice Costello Florence Turner Mary Maurice George D. Baker Drama
244,D.W. Griffith,Mary Pickford,Lionel Barrymore,Charles Hill Mailes,Drama,the new york hat,Mary Pickford Lionel Barrymore Charles Hill Mailes D.W. Griffith Drama
245,Georges Méliès,Georges Méliès,Fernande Albany,Unkown,Adventure Comedy Science Fiction,the conquest of the pole,Georges Méliès Fernande Albany Unkown Georges Méliès Adventure Comedy Science Fiction
246,D.W. Griffith,Dorothy Bernard,Wilfred Lucas,Robert Harron,Crime Drama Action Thriller,the girl and her trust,Dorothy Bernard Wilfred Lucas Robert Harron D.W. Griffith Crime Drama Action Thriller
247,Winsor McCay,Unkown,Unkown,Unkown,Animation Comedy,how a mosquito operates,Unkown Unkown Unkown Winsor McCay Animation Comedy
248,D.W. Griffith,Lillian Gish,Dorothy Gish,Robert Harron,Drama,an unseen enemy,Lillian Gish Dorothy Gish Robert Harron D.W. Griffith Drama
249,Charles L. Gaskill,Helen Gardner,Charles Sindelar,Pearl Sindelar,Drama History,cleopatra,Helen Gardner Charles Sindelar Pearl Sindelar Charles L. Gaskill Drama History
250,D.W. Griffith,W. Chrystie Miller,Kate Bruce,Mary Pickford,,the old actor,W. Chrystie Miller Kate Bruce Mary Pickford D.W. Griffith 
251,Sidney Olcott,Robert Henderson-Bland,Percy Dyer,Gene Gauntier,Drama,from the manger to the cross,Robert Henderson-Bland Percy Dyer Gene Gauntier Sidney Olcott Drama
252,D.W. Griffith,Lionel Barrymore,Henry B. Walthall,Robert Harron,Drama Crime,the burglar’s dilemma,Lionel Barrymore Henry B. Walthall Robert Harron D.W. Griffith Drama Crime
253,D.W. Griffith,Wilfred Lucas,Blanche Sweet,Charles West,Action War Western,the massacre,Wilfred Lucas Blanche Sweet Charles West D.W. Griffith Action War Western
254,Alice Guy-Blaché,Lee Beggs,Blanche Cornwall,Unkown,Drama,making an american citizen,Lee Beggs Blanche Cornwall Unkown Alice Guy-Blaché Drama
255,Lucius Henderson,James Cruze,Florence La Badie,Marie Eline,Horror,dr. jekyll and mr. hyde,James Cruze Florence La Badie Marie Eline Lucius Henderson Horror
256,Rudi Bach,Rudi Bach,Unkown,Unkown,Comedy,purzel als schornsteinfeger,Rudi Bach Unkown Unkown Rudi Bach Comedy
257,Herbert Blaché,Robert Frazer,Barbara Tennant,Alec B. Francis,Romance Adventure Drama,robin hood,Robert Frazer Barbara Tennant Alec B. Francis Herbert Blaché Romance Adventure Drama
258,D.W. Griffith,Edwin August,Mary Pickford,Charles Hill Mailes,Drama,the school teacher and the waif,Edwin August Mary Pickford Charles Hill Mailes D.W. Griffith Drama
259,Max Linder,Max Linder,Jane Renouardt,Stacia Napierkowska,Comedy,cordial agreement,Max Linder Jane Renouardt Stacia Napierkowska Max Linder Comedy
260,unknown,Unkown,Unkown,Unkown,,constantine,Unkown Unkown Unkown unknown 
261,Victor Sjöström,Hilda Borgström,Georg Grönroos,William Larsson,Drama,ingeborg holm,Hilda Borgström Georg Grönroos William Larsson Victor Sjöström Drama
262,Stellan Rye,Paul Wegener,Grete Berger,Lyda Salmonova,Drama Fantasy,the student of prague,Paul Wegener Grete Berger Lyda Salmonova Stellan Rye Drama Fantasy
263,Phillips Smalley,Lois Weber,Val Paul,Sam Kaufman,Drama Thriller,suspense.,Lois Weber Val Paul Sam Kaufman Phillips Smalley Drama Thriller
264,Louis Feuillade,René Navarre,Edmund Breon,Georges Melchior,Drama Thriller,fantômas,René Navarre Edmund Breon Georges Melchior Louis Feuillade Drama Thriller
265,Enrico Guazzoni,Amleto Novelli,Gustavo Serena,Bruto Castellani,Drama History,quo vadis?,Amleto Novelli Gustavo Serena Bruto Castellani Enrico Guazzoni Drama History
266,D.W. Griffith,Mary Pickford,W. Chrystie Miller,Charles Hill Mailes,Drama,the unwelcome guest,Mary Pickford W. Chrystie Miller Charles Hill Mailes D.W. Griffith Drama
267,D.W. Griffith,Lillian Gish,Walter Miller,Viola Barry,Drama,the mothering heart,Lillian Gish Walter Miller Viola Barry D.W. Griffith Drama
268,Evgeny Bauer,Nina Chernova,A. Ugrjumov,Valerian Demert,Drama,twilight of a woman's soul,Nina Chernova A. Ugrjumov Valerian Demert Evgeny Bauer Drama
269,Wladyslaw Starewicz,Unkown,Unkown,Unkown,Fantasy Drama Animation,the grasshopper and the ant,Unkown Unkown Unkown Wladyslaw Starewicz Fantasy Drama Animation
270,D.W. Griffith,Mae Marsh,Alfred Paget,Robert Harron,Action Western,the battle at elderbush gulch,Mae Marsh Alfred Paget Robert Harron D.W. Griffith Action Western
271,D.W. Griffith,Mae Marsh,Claire McDowell,Alfred Paget,Drama,the telephone girl and the lady,Mae Marsh Claire McDowell Alfred Paget D.W. Griffith Drama
272,D.W. Griffith,Lillian Gish,Dorothy Gish,Lionel Barrymore,Drama,the lady and the mouse,Lillian Gish Dorothy Gish Lionel Barrymore D.W. Griffith Drama
273,J.P. McGowan,Earle Foxe,Alice Hollister,Helen Lindroth,Drama Thriller,a sawmill hazard,Earle Foxe Alice Hollister Helen Lindroth J.P. McGowan Drama Thriller
274,Mack Sennett,Mabel Normand,Ford Sterling,Charles Inslee,Comedy,a muddy romance,Mabel Normand Ford Sterling Charles Inslee Mack Sennett Comedy
275,James Young,James Young,Clara Kimball Young,Charles Chapman,Action Adventure,beau brummel,James Young Clara Kimball Young Charles Chapman James Young Action Adventure
276,Henry Lehrman,Fred Mace,Mabel Normand,Nick Cogley,Comedy Action,bangville police,Fred Mace Mabel Normand Nick Cogley Henry Lehrman Comedy Action
277,Louis Feuillade,Paul Manson,Madeleine Guitty,Georges Melchior,,les millions de la bonne,Paul Manson Madeleine Guitty Georges Melchior Louis Feuillade 
278,Louis Feuillade,René Navarre,Renée Carl,Yvette Andréyor,,the secret of forçat,René Navarre Renée Carl Yvette Andréyor Louis Feuillade 
279,Leedham Bantock,Seymour Hicks,Leedham Bantock,William Lugg,Drama Fantasy,scrooge,Seymour Hicks Leedham Bantock William Lugg Leedham Bantock Drama Fantasy
280,Winsor McCay,Winsor McCay,George McManus,Roy L. McCardell,Animation Comedy,gertie the dinosaur,Winsor McCay George McManus Roy L. McCardell Winsor McCay Animation Comedy
281,Giovanni Pastrone,Carolina Catena,Lidia Quaranta,Gina Marangoni,Drama History,cabiria,Carolina Catena Lidia Quaranta Gina Marangoni Giovanni Pastrone Drama History
282,Henry Lehrman,Charlie Chaplin,Henry Lehrman,Frank D. Williams,Comedy,kid auto races at venice,Charlie Chaplin Henry Lehrman Frank D. Williams Henry Lehrman Comedy
283,Mabel Normand,Mabel Normand,Charlie Chaplin,Chester Conklin,Comedy,mabel's strange predicament,Mabel Normand Charlie Chaplin Chester Conklin Mabel Normand Comedy
284,Charlie Chaplin,Charlie Chaplin,Roscoe 'Fatty' Arbuckle,Phyllis Allen,Comedy,the rounders,Charlie Chaplin Roscoe 'Fatty' Arbuckle Phyllis Allen Charlie Chaplin Comedy
285,Henry Lehrman,Charlie Chaplin,Henry Lehrman,Grover Ligon,Comedy,making a living,Charlie Chaplin Henry Lehrman Grover Ligon Henry Lehrman Comedy
286,Mack Sennett,Roscoe 'Fatty' Arbuckle,Minta Durfee,Edgar Kennedy,Comedy,the knockout,Roscoe 'Fatty' Arbuckle Minta Durfee Edgar Kennedy Mack Sennett Comedy
287,Mack Sennett,Charlie Chaplin,Edgar Kennedy,Minta Durfee,Comedy,"cruel, cruel love",Charlie Chaplin Edgar Kennedy Minta Durfee Mack Sennett Comedy
288,Charlie Chaplin,Charlie Chaplin,Roscoe 'Fatty' Arbuckle,Chester Conklin,Comedy,the masquerader,Charlie Chaplin Roscoe 'Fatty' Arbuckle Chester Conklin Charlie Chaplin Comedy
289,Mack Sennett,Marie Dressler,Charlie Chaplin,Mabel Normand,Comedy Drama Romance,tillie's punctured romance,Marie Dressler Charlie Chaplin Mabel Normand Mack Sennett Comedy Drama Romance
290,Mabel Normand,Charlie Chaplin,Mabel Normand,Phyllis Allen,Comedy,caught in a cabaret,Charlie Chaplin Mabel Normand Phyllis Allen Mabel Normand Comedy
291,Charlie Chaplin,Charlie Chaplin,Jess Dandy,Charley Chase,Comedy,his new profession,Charlie Chaplin Jess Dandy Charley Chase Charlie Chaplin Comedy
292,Charlie Chaplin,Charlie Chaplin,Minta Durfee,Edgar Kennedy,Comedy,twenty minutes of love,Charlie Chaplin Minta Durfee Edgar Kennedy Charlie Chaplin Comedy
293,Charlie Chaplin,Charlie Chaplin,Mack Swain,Gene Marsh,Comedy,his prehistoric past,Charlie Chaplin Mack Swain Gene Marsh Charlie Chaplin Comedy
294,Mack Sennett,Charlie Chaplin,Mabel Normand,Mack Swain,Comedy,mabel's married life,Charlie Chaplin Mabel Normand Mack Swain Mack Sennett Comedy
295,Charlie Chaplin,Charlie Chaplin,Phyllis Allen,Alice Davenport,Comedy,the property man,Charlie Chaplin Phyllis Allen Alice Davenport Charlie Chaplin Comedy
296,George Nichols,Charlie Chaplin,Minta Durfee,Edgar Kennedy,Comedy,the star boarder,Charlie Chaplin Minta Durfee Edgar Kennedy George Nichols Comedy
297,Charlie Chaplin,Charlie Chaplin,Mabel Normand,Chester Conklin,Comedy,gentlemen of nerve,Charlie Chaplin Mabel Normand Chester Conklin Charlie Chaplin Comedy
298,Mack Sennett,Charlie Chaplin,Mabel Normand,Chester Conklin,Comedy,mabel's busy day,Charlie Chaplin Mabel Normand Chester Conklin Mack Sennett Comedy
299,D.W. Griffith,Henry B. Walthall,Spottiswoode Aitken,Blanche Sweet,Drama Horror,the avenging conscience,Henry B. Walthall Spottiswoode Aitken Blanche Sweet D.W. Griffith Drama Horror
300,D.W. Griffith,Lillian Gish,Mae Marsh,Henry B. Walthall,Drama History War,the birth of a nation,Lillian Gish Mae Marsh Henry B. Walthall D.W. Griffith Drama History War
301,Louis Feuillade,Jean Aymé,Édouard Mathé,Marcel Lévesque,Drama Thriller,"the vampires or, the arch criminals of paris",Jean Aymé Édouard Mathé Marcel Lévesque Louis Feuillade Drama Thriller
302,Charlie Chaplin,Charlie Chaplin,Edna Purviance,Jack Henderson,Comedy,a burlesque on carmen,Charlie Chaplin Edna Purviance Jack Henderson Charlie Chaplin Comedy
303,Charlie Chaplin,Charlie Chaplin,Edna Purviance,Ernest Van Pelt,Comedy,the champion,Charlie Chaplin Edna Purviance Ernest Van Pelt Charlie Chaplin Comedy
